fecha,precipitacion
20121013,0.0
20121014,7.2
20121015,0.0
20121016,0.0
20121017,0.0
20121018,0.0
20121019,12.5
20121020,49.8
20121021,0.1
20121022,0.3
20121023,0.0
20121024,4.3
20121025,2.3
20121026,0.0
20121027,0.0
20121028,0.0
20121029,0.0
20121030,6.6
20121031,0.0
20121101,0.0
20121102,1.8
20121103,0.2
20121104,4.2
20121105,0.0
20121106,0.0
20121107,0.0
20121108,2.7
20121109,0.3
20121110,2.2
20121111,0.0
20121112,0.0
20121113,0.0
20121114,0.0
20121115,0.0
20121116,0.1
20121117,6.5
20121118,0.1
20121119,0.0
20121120,0.0
20121121,0.0
20121122,0.0
20121123,0.0
20121124,0.0
20121125,1.7
20121126,2.1
20121127,0.1
20121128,0.0
20121129,0.0
20121130,0.0
20121201,0.0
20121202,0.0
20121203,0.5
20121204,0.0
20121205,0.0
20121206,0.0
20121207,0.0
20121208,0.0
20121209,0.0
20121210,0.0
20121211,0.0
20121212,0.0
20121213,2.3
20121214,0.3
20121215,0.0
20121216,3.0
20121217,0.0
20121218,0.0
20121219,0.0
20121220,0.1
20121221,0.0
20121222,0.0
20121223,0.0
20121224,0.0
20121225,0.0
20121226,0.0
20121227,0.0
20121228,0.0
20121229,0.0
20121230,0.0
20121231,1.2
20130101,0.4
20130102,0.0
20130103,0.0
20130104,0.0
20130105,0.0
20130106,0.0
20130107,0.0
20130108,0.0
20130109,0.7
20130110,0.0
20130111,0.0
20130112,1.6
20130113,0.0
20130114,0.6
20130115,0.3
20130116,1.1
20130117,0.5
20130118,0.6
20130119,2.9
20130120,0.0
20130121,0.0
20130122,0.2
20130123,4.7
20130124,0.0
20130125,1.3
20130126,0.0
20130127,5.4
20130128,0.0
20130129,0.0
20130130,0.0
20130131,0.0
20130201,4.0
20130202,0.7
20130203,0.0
20130204,0.0
20130205,0.4
20130206,0.2
20130207,1.3
20130208,1.3
20130209,0.0
20130210,0.1
20130211,0.0
20130212,0.0
20130213,0.0
20130214,0.0
20130215,0.0
20130216,0.0
20130217,0.0
20130218,0.0
20130219,0.0
20130220,0.0
20130221,1.5
20130222,1.8
20130223,0.0
20130224,0.0
20130225,0.0
20130226,0.0
20130227,0.3
20130228,14.8
20130301,0.4
20130302,0.0
20130303,0.0
20130304,6.5
20130305,1.2
20130306,1.5
20130307,1.0
20130308,0.5
20130309,0.7
20130310,0.1
20130311,0.0
20130312,0.5
20130313,0.0
20130314,0.9
20130315,0.0
20130316,0.9
20130317,7.1
20130318,0.0
20130319,5.6
20130320,0.0
20130321,0.0
20130322,0.0
20130323,0.0
20130324,0.0
20130325,2.1
20130326,4.8
20130327,4.4
20130328,2.0
20130329,7.3
20130330,1.2
20130331,1.0
20130401,6.9
20130402,0.0
20130403,7.4
20130404,0.3
20130405,0.0
20130406,0.0
20130407,0.0
20130408,0.0
20130409,0.0
20130410,0.0
20130411,0.0
20130412,0.0
20130413,0.0
20130414,0.0
20130415,0.0
20130416,0.0
20130417,0.0
20130418,0.0
20130419,0.2
20130420,0.0
20130421,0.0
20130422,0.0
20130423,0.0
20130424,0.0
20130425,0.7
20130426,5.7
20130427,0.9
20130428,14.7
20130429,13.0
20130430,5.9
20130501,0.3
20130502,0.2
20130503,0.0
20130504,0.0
20130505,0.0
20130506,0.0
20130507,0.0
20130508,0.0
20130509,6.6
20130510,0.0
20130511,0.0
20130512,0.0
20130513,0.0
20130514,2.4
20130515,0.2
20130516,0.0
20130517,5.2
20130518,3.0
20130519,0.0
20130520,4.2
20130521,0.0
20130522,0.0
20130523,0.0
20130524,0.0
20130525,0.0
20130526,1.8
20130527,0.2
20130528,0.0
20130529,0.2
20130530,0.0
20130531,0.2
20130601,0.0
20130602,0.0
20130603,0.0
20130604,0.0
20130605,0.0
20130606,0.0
20130607,0.6
20130608,2.8
20130609,0.0
20130610,0.0
20130611,0.0
20130612,0.0
20130613,0.0
20130614,0.0
20130615,0.0
20130616,0.0
20130617,0.0
20130618,1.0
20130619,0.0
20130620,0.0
20130621,0.0
20130622,0.0
20130623,0.0
20130624,0.0
20130625,0.0
20130626,0.0
20130627,0.0
20130628,0.0
20130629,0.0
20130630,0.0
20130701,3.0
20130702,0.0
20130703,0.0
20130704,0.0
20130705,0.0
20130706,0.0
20130707,0.0
20130708,0.0
20130709,0.0
20130710,9.4
20130711,1.4
20130712,0.4
20130713,2.2
20130714,0.0
20130715,1.2
20130716,0.0
20130717,0.0
20130718,0.0
20130719,0.2
20130720,5.0
20130721,5.8
20130722,0.0
20130723,2.6
20130724,0.0
20130725,0.0
20130726,0.0
20130727,0.0
20130728,0.0
20130729,0.0
20130730,0.0
20130731,0.0
20130801,0.0
20130802,0.0
20130803,0.0
20130804,0.0
20130805,0.0
20130806,0.0
20130807,9.2
20130808,0.0
20130809,0.0
20130810,0.0
20130811,0.0
20130812,0.0
20130813,0.0
20130814,0.0
20130815,0.0
20130816,0.4
20130817,0.0
20130818,0.0
20130819,0.0
20130820,0.0
20130821,0.0
20130822,0.0
20130823,0.0
20130824,0.0
20130825,0.0
20130826,0.0
20130827,0.0
20130828,0.0
20130829,0.0
20130830,0.4
20130831,0.0
20130901,0.0
20130902,0.0
20130903,0.0
20130904,0.0
20130905,0.0
20130906,0.0
20130907,1.8
20130908,2.8
20130909,0.0
20130910,0.0
20130911,0.0
20130912,0.0
20130913,0.0
20130914,0.0
20130915,0.0
20130916,0.0
20130917,0.0
20130918,0.0
20130919,0.0
20130920,0.0
20130921,0.0
20130922,0.0
20130923,0.0
20130924,0.0
20130925,0.0
20130926,0.0
20130927,0.0
20130928,8.8
20130929,0.0
20130930,0.0
20131001,0.6
20131002,0.0
20131003,3.2
20131004,9.8
20131005,0.0
20131006,0.0
20131007,0.0
20131008,0.0
20131009,0.0
20131010,0.0
20131011,0.0
20131012,0.0
20131013,0.0
20131014,0.0
20131015,0.0
20131016,0.0
20131017,0.0
20131018,0.0
20131019,3.0
20131020,2.4
20131021,0.0
20131022,1.2
20131023,0.0
20131024,0.0
20131025,0.0
20131026,0.0
20131027,0.0
20131028,0.0
20131029,0.0
20131030,0.0
20131031,0.0
20131101,0.0
20131102,0.0
20131103,0.0
20131104,5.2
20131105,0.2
20131106,0.0
20131107,0.0
20131108,0.0
20131109,0.0
20131110,0.0
20131111,0.0
20131112,0.0
20131113,0.0
20131114,0.0
20131115,0.0
20131116,35.8
20131117,10.6
20131118,17.6
20131119,0.0
20131120,0.0
20131122,0.0
20131123,0.0
20131124,0.0
20131125,0.0
20131126,0.0
20131127,0.0
20131128,0.0
20131129,0.0
20131130,0.0
20131201,0.0
20131202,0.0
20131203,0.0
20131204,0.0
20131205,0.0
20131206,0.0
20131207,0.0
20131208,0.0
20131209,0.0
20131210,0.0
20131211,0.0
20131212,0.0
20131213,0.0
20131214,0.0
20131215,0.0
20131216,0.0
20131217,0.0
20131218,0.0
20131219,3.2
20131220,0.0
20131221,0.0
20131222,0.0
20131223,0.0
20131224,0.6
20131225,6.2
20131226,0.0
20131227,0.0
20131228,0.6
20131229,0.0
20131230,0.0
20131231,0.0
20140101,1.0
20140102,3.0
20140103,0.2
20140104,4.4
20140105,0.0
20140106,0.0
20140107,0.0
20140108,0.0
20140109,0.0
20140110,0.0
20140111,0.0
20140112,0.6
20140113,2.4
20140114,1.0
20140115,0.8
20140116,0.4
20140117,0.0
20140118,8.2
20140119,0.0
20140120,0.0
20140121,0.0
20140122,1.2
20140123,0.0
20140124,0.0
20140125,0.0
20140126,0.0
20140127,3.2
20140128,0.4
20140129,1.8
20140130,0.0
20140131,0.4
20140201,1.2
20140202,0.0
20140203,0.4
20140204,0.8
20140205,1.2
20140206,0.0
20140207,0.0
20140208,0.2
20140209,0.0
20140210,2.6
20140211,3.0
20140212,0.0
20140213,0.0
20140214,0.0
20140215,0.0
20140216,0.0
20140217,0.0
20140218,0.0
20140219,0.0
20140220,0.0
20140221,0.2
20140222,0.0
20140223,0.0
20140224,0.0
20140225,3.0
20140226,0.0
20140227,0.2
20140228,2.8
20140301,3.6
20140302,0.2
20140303,0.8
20140304,0.0
20140305,0.0
20140306,0.0
20140307,0.0
20140308,0.0
20140309,0.0
20140310,0.0
20140311,0.0
20140312,0.0
20140313,0.0
20140314,0.0
20140315,0.0
20140316,0.0
20140317,0.0
20140318,0.0
20140319,0.0
20140320,0.0
20140321,0.0
20140322,0.0
20140323,0.0
20140324,3.2
20140325,4.8
20140326,0.2
20140327,0.0
20140328,0.0
20140329,0.0
20140330,0.0
20140331,0.0
20140401,0.0
20140402,10.6
20140403,1.2
20140404,0.0
20140405,0.0
20140406,0.0
20140407,0.0
20140408,0.0
20140409,0.0
20140410,0.4
20140411,0.8
20140412,0.0
20140413,0.0
20140414,0.0
20140415,0.0
20140416,0.0
20140417,0.0
20140419,0.4
20140420,4.0
20140421,0.0
20140422,0.0
20140423,2.2
20140424,0.2
20140425,0.2
20140426,6.0
20140427,0.2
20140428,0.0
20140429,0.0
20140430,0.0
20140501,0.0
20140502,0.0
20140503,0.0
20140504,0.0
20140505,0.0
20140506,0.0
20140507,0.0
20140508,0.0
20140509,0.0
20140510,0.0
20140511,0.0
20140512,0.0
20140513,0.0
20140514,0.0
20140515,0.0
20140516,0.0
20140517,0.0
20140518,0.0
20140519,2.0
20140520,17.0
20140521,0.0
20140522,0.0
20140523,0.0
20140524,2.0
20140525,0.6
20140526,8.2
20140527,0.0
20140528,3.8
20140529,0.0
20140530,0.6
20140531,14.8
20140601,0.0
20140602,0.0
20140603,0.0
20140604,0.0
20140605,0.0
20140606,5.2
20140607,0.0
20140608,0.0
20140609,0.0
20140610,0.0
20140611,0.0
20140612,0.0
20140613,0.0
20140614,0.0
20140615,0.0
20140616,0.0
20140617,0.0
20140618,0.0
20140619,0.0
20140620,0.0
20140621,0.0
20140622,1.0
20140623,1.6
20140624,7.8
20140625,0.6
20140626,0.0
20140627,0.0
20140628,0.0
20140629,0.0
20140630,0.0
20140701,0.6
20140702,0.2
20140703,2.8
20140704,0.0
20140705,0.0
20140706,0.0
20140707,0.4
20140708,0.0
20140709,0.0
20140710,0.0
20140711,0.0
20140712,0.0
20140713,0.0
20140714,0.0
20140715,0.0
20140716,0.0
20140717,0.0
20140718,0.8
20140719,0.0
20140720,0.0
20140721,0.0
20140722,0.0
20140723,0.0
20140724,0.0
20140725,0.0
20140726,0.0
20140727,0.0
20140728,0.0
20140729,0.0
20140730,0.0
20140731,0.0
20140801,15.4
20140802,1.6
20140803,0.0
20140804,0.0
20140805,0.0
20140806,0.0
20140807,0.0
20140808,0.0
20140809,0.0
20140810,0.0
20140811,0.0
20140812,0.0
20140813,0.0
20140814,0.0
20140815,0.0
20140816,0.0
20140817,0.0
20140818,19.6
20140819,0.0
20140820,0.0
20140821,0.0
20140822,0.0
20140823,0.0
20140824,0.0
20140825,0.0
20140826,0.0
20140827,0.0
20140828,0.0
20140829,0.0
20140830,0.0
20140831,0.0
20140901,0.0
20140902,0.0
20140903,0.0
20140904,0.0
20140905,0.0
20140906,0.0
20140908,1.4
20140909,0.0
20140910,0.0
20140911,0.0
20140912,0.0
20140913,0.4
20140914,5.2
20140915,0.0
20140916,0.6
20140917,0.0
20140918,0.0
20140919,0.0
20140920,0.0
20140921,0.0
20140922,9.0
20140923,0.2
20140924,0.0
20140925,0.0
20140926,0.0
20140927,0.0
20140928,0.0
20140929,0.0
20140930,0.0
20141001,0.0
20141002,0.0
20141003,0.0
20141004,0.0
20141005,0.0
20141006,0.0
20141007,0.0
20141008,0.0
20141009,0.0
20141010,1.4
20141011,0.0
20141012,2.2
20141013,0.6
20141014,0.0
20141015,0.0
20141016,0.0
20141017,0.0
20141018,0.0
20141019,0.0
20141020,0.0
20141021,0.0
20141022,0.0
20141023,0.0
20141024,0.0
20141025,0.0
20141026,0.0
20141027,0.0
20141028,0.0
20141029,0.0
20141030,0.0
20141031,0.0
20141101,0.0
20141102,0.0
20141103,0.0
20141104,0.0
20141105,0.0
20141106,0.0
20141107,0.0
20141108,0.0
20141109,0.0
20141110,0.0
20141111,5.6
20141112,0.0
20141113,0.0
20141114,5.4
20141115,0.0
20141116,0.0
20141117,10.6
20141118,0.0
20141119,0.0
20141120,0.0
20141121,0.0
20141122,0.0
20141123,0.4
20141124,0.0
20141125,0.0
20141126,0.0
20141127,8.2
20141128,5.0
20141129,0.0
20141130,0.0
20141201,0.0
20141202,0.0
20141203,0.0
20141204,0.0
20141205,0.0
20141206,0.0
20141207,0.0
20141208,0.0
20141209,0.0
20141210,0.0
20141211,0.0
20141212,0.0
20141213,0.0
20141214,13.4
20141215,4.4
20141216,0.6
20141217,0.0
20141218,0.0
20141219,0.0
20141220,0.0
20141221,0.0
20141222,0.0
20141223,0.0
20141224,0.0
20141225,0.0
20141226,0.0
20141227,0.6
20141228,3.4
20141229,0.0
20141230,0.0
20141231,0.0
20150101,0.0
20150102,0.0
20150103,0.0
20150104,0.0
20150105,0.0
20150106,0.0
20150107,0.0
20150108,0.0
20150109,0.0
20150110,0.0
20150111,0.0
20150112,0.0
20150113,0.0
20150114,0.0
20150115,0.0
20150116,1.2
20150117,0.0
20150118,1.4
20150119,0.8
20150120,0.0
20150121,0.0
20150122,0.0
20150123,0.0
20150124,0.0
20150125,0.0
20150126,0.0
20150127,0.0
20150128,0.0
20150129,0.0
20150130,8.0
20150131,3.0
20150201,0.0
20150202,1.0
20150203,3.4
20150204,6.6
20150205,0.0
20150206,0.0
20150207,0.0
20150208,0.0
20150209,0.0
20150210,0.0
20150211,0.2
20150212,0.8
20150213,0.0
20150214,3.4
20150215,1.0
20150216,0.0
20150217,0.0
20150218,0.0
20150219,0.0
20150220,0.0
20150221,1.6
20150222,0.0
20150223,2.2
20150224,0.2
20150225,0.0
20150226,0.0
20150227,0.0
20150228,0.0
20150301,0.2
20150302,0.0
20150303,0.0
20150304,0.0
20150305,0.0
20150306,0.0
20150307,0.0
20150308,0.0
20150309,0.0
20150310,0.0
20150311,0.0
20150312,0.0
20150313,0.0
20150314,0.0
20150315,0.0
20150316,0.0
20150317,0.0
20150318,2.4
20150319,6.8
20150320,5.8
20150321,26.6
20150322,0.0
20150323,0.0
20150324,14.6
20150325,0.0
20150326,0.0
20150327,0.0
20150328,0.0
20150329,0.0
20150330,0.0
20150331,0.0
20150401,0.0
20150402,0.0
20150403,0.0
20150404,0.0
20150405,0.0
20150406,0.0
20150407,0.0
20150408,0.0
20150409,1.8
20150410,0.0
20150411,0.0
20150412,0.0
20150413,0.0
20150414,0.0
20150415,0.2
20150416,1.8
20150417,0.0
20150418,9.6
20150419,0.0
20150420,0.0
20150421,0.0
20150422,1.4
20150423,0.0
20150424,0.0
20150425,0.0
20150426,7.8
20150427,0.8
20150428,0.0
20150429,2.4
20150430,0.0
20150501,0.2
20150502,0.0
20150503,0.0
20150504,0.0
20150505,0.0
20150506,0.0
20150507,0.0
20150508,0.0
20150509,0.0
20150510,0.0
20150511,0.0
20150512,0.0
20150513,0.0
20150514,0.0
20150515,0.0
20150516,0.0
20150517,0.0
20150518,0.0
20150519,4.4
20150520,0.0
20150521,0.0
20150522,0.0
20150523,0.0
20150524,0.0
20150525,0.0
20150526,0.0
20150527,0.0
20150528,0.0
20150529,0.0
20150530,0.0
20150531,0.0
20150601,0.0
20150602,0.0
20150603,0.0
20150604,0.0
20150605,0.0
20150606,0.0
20150607,0.0
20150608,0.0
20150609,3.4
20150610,12.0
20150611,9.2
20150612,0.0
20150613,1.4
20150614,0.2
20150615,5.0
20150616,0.0
20150617,0.0
20150618,0.0
20150619,0.0
20150620,0.0
20150621,0.0
20150622,18.2
20150623,0.0
20150624,0.0
20150625,0.0
20150626,0.0
20150627,0.0
20150628,0.0
20150629,0.0
20150630,0.0
20150701,0.0
20150702,0.0
20150703,0.0
20150704,0.0
20150705,0.0
20150706,0.0
20150707,0.0
20150708,0.0
20150709,0.0
20150710,0.0
20150711,0.0
20150712,0.0
20150713,0.0
20150714,0.0
20150715,0.0
20150716,0.0
20150717,0.0
20150718,0.0
20150719,0.0
20150720,0.0
20150721,0.4
20150722,1.4
20150723,0.0
20150724,0.0
20150725,0.0
20150726,0.0
20150727,0.0
20150728,0.0
20150729,0.0
20150730,0.0
20150731,10.8
20150801,0.0
20150802,0.0
20150803,8.6
20150804,2.2
20150805,0.0
20150806,0.0
20150807,0.0
20150808,2.8
20150809,0.0
20150810,0.0
20150811,0.0
20150812,0.0
20150813,0.0
20150814,0.0
20150815,0.0
20150816,0.0
20150817,0.0
20150818,3.0
20150819,0.0
20150820,0.0
20150821,0.0
20150822,0.0
20150823,0.0
20150824,0.0
20150825,0.0
20150826,0.0
20150827,0.0
20150828,0.0
20150829,0.0
20150830,5.0
20150831,4.0
20150901,0.0
20150902,7.2
20150903,0.4
20150904,0.0
20150905,0.0
20150906,0.0
20150907,0.0
20150908,0.0
20150909,0.0
20150910,0.2
20150911,0.0
20150912,0.0
20150913,0.0
20150914,0.0
20150915,0.0
20150916,2.6
20150917,0.2
20150918,0.0
20150919,0.0
20150920,0.0
20150921,0.0
20150922,0.0
20150923,0.0
20150924,0.0
20150925,0.0
20150926,0.0
20150927,0.0
20150928,0.0
20150929,0.0
20150930,0.0
20151001,0.0
20151002,0.0
20151003,0.0
20151004,1.2
20151005,0.0
20151006,0.0
20151007,0.0
20151008,0.0
20151009,0.0
20151010,0.0
20151011,1.0
20151012,15.0
20151013,1.2
20151014,0.0
20151015,0.0
20151016,0.0
20151017,0.4
20151018,1.4
20151019,1.0
20151020,0.0
20151021,0.0
20151022,0.0
20151023,0.0
20151024,0.0
20151025,0.0
20151026,0.0
20151027,0.0
20151028,0.0
20151029,0.0
20151030,0.0
20151031,0.0
20151101,0.0
20151102,0.0
20151103,0.0
20151104,1.6
20151105,0.0
20151106,0.0
20151107,0.0
20151108,0.0
20151109,0.2
20151110,0.0
20151111,0.0
20151112,0.0
20151113,0.0
20151114,0.0
20151115,0.0
20151116,0.2
20151117,0.0
20151118,0.0
20151119,0.0
20151120,0.0
20151121,0.0
20151122,0.2
20151123,0.0
20151124,0.0
20151125,0.0
20151126,0.0
20151127,0.0
20151128,0.0
20151129,0.0
20151130,0.0
20151201,0.0
20151202,0.0
20151203,0.0
20151204,0.0
20151205,0.0
20151206,0.0
20151207,0.0
20151208,0.0
20151209,0.0
20151210,0.0
20151211,0.0
20151212,0.0
20151213,0.0
20151214,0.0
20151215,0.0
20151216,0.0
20151217,0.0
20151218,0.0
20151219,0.0
20151220,0.0
20151221,0.0
20151222,0.0
20151223,0.0
20151224,0.0
20151225,0.4
20151226,0.2
20151227,0.2
20151228,0.2
20151229,0.4
20151230,0.0
20151231,0.0
20160101,2.2
20160102,0.0
20160103,0.0
20160104,34.8
20160105,0.0
20160106,0.2
20160107,0.0
20160108,0.0
20160109,0.0
20160110,0.0
20160111,0.0
20160112,0.0
20160113,0.0
20160114,2.8
20160115,0.0
20160116,0.0
20160117,0.0
20160118,0.0
20160119,0.0
20160120,0.0
20160121,0.0
20160122,0.0
20160123,0.0
20160124,0.0
20160125,0.0
20160126,0.4
20160127,0.0
20160128,1.0
20160129,0.8
20160130,0.0
20160131,0.0
20160201,0.0
20160202,0.0
20160203,0.0
20160204,0.0
20160205,0.0
20160206,0.0
20160207,0.4
20160208,0.0
20160209,0.0
20160210,1.8
20160211,10.4
20160212,0.6
20160213,9.6
20160214,1.2
20160215,0.0
20160216,0.0
20160217,0.0
20160218,0.0
20160219,0.0
20160220,0.0
20160221,0.0
20160222,0.0
20160223,0.0
20160224,0.0
20160225,0.0
20160226,3.8
20160227,33.6
20160228,0.2
20160229,0.0
20160301,0.0
20160302,0.0
20160303,0.0
20160304,0.6
20160305,0.0
20160306,0.0
20160307,3.0
20160308,0.0
20160309,0.8
20160310,0.4
20160311,0.0
20160312,0.0
20160313,0.0
20160314,19.6
20160315,0.4
20160316,0.0
20160317,0.0
20160318,0.8
20160319,32.2
20160320,0.0
20160321,0.0
20160322,0.0
20160323,0.0
20160324,0.0
20160325,0.6
20160326,0.0
20160327,0.4
20160328,0.2
20160329,0.0
20160330,0.0
20160331,0.0
20160401,0.0
20160402,0.0
20160403,0.0
20160404,16.2
20160405,21.2
20160406,0.0
20160407,0.0
20160408,0.0
20160409,0.0
20160410,0.2
20160411,0.4
20160412,0.0
20160413,0.0
20160414,0.0
20160415,0.0
20160416,0.0
20160417,0.0
20160418,0.0
20160419,0.0
20160420,2.6
20160421,1.8
20160422,0.0
20160423,0.0
20160424,0.0
20160425,0.0
20160426,0.0
20160427,3.6
20160428,0.8
20160429,0.0
20160430,6.2
20160501,0.0
20160502,0.0
20160503,0.0
20160504,0.0
20160505,0.0
20160506,8.4
20160507,2.0
20160508,3.0
20160509,18.6
20160510,6.8
20160511,0.6
20160512,1.2
20160513,0.2
20160514,0.0
20160515,0.0
20160516,0.0
20160517,0.0
20160518,0.0
20160519,0.0
20160520,0.0
20160521,1.0
20160522,2.4
20160523,0.0
20160524,0.0
20160525,0.0
20160526,0.0
20160527,0.0
20160528,0.0
20160529,0.0
20160530,0.0
20160531,0.0
20160601,0.0
20160602,0.0
20160603,0.0
20160604,0.0
20160605,0.0
20160606,2.6
20160607,0.0
20160608,0.0
20160609,0.0
20160610,0.0
20160611,0.0
20160612,0.0
20160613,0.0
20160614,0.0
20160615,0.0
20160616,0.6
20160617,0.0
20160618,0.0
20160619,0.0
20160620,0.0
20160621,0.0
20160622,0.0
20160623,0.0
20160624,0.0
20160625,0.0
20160626,0.0
20160627,0.0
20160628,0.0
20160629,1.0
20160630,0.0
20160701,0.0
20160702,0.0
20160703,0.0
20160704,0.0
20160705,9.0
20160706,0.0
20160707,15.4
20160708,0.0
20160709,0.0
20160710,0.0
20160711,0.0
20160712,0.0
20160714,0.0
20160715,0.0
20160716,0.0
20160717,0.0
20160718,0.0
20160719,0.0
20160720,3.4
20160721,0.0
20160722,0.0
20160723,0.0
20160724,0.0
20160725,0.0
20160726,0.0
20160727,0.0
20160728,0.0
20160729,0.0
20160730,0.0
20160731,0.0
20160801,0.0
20160802,0.0
20160803,0.0
20160804,0.0
20160805,0.0
20160806,0.0
20160807,0.0
20160808,0.0
20160809,1.4
20160810,0.0
20160811,0.0
20160812,0.0
20160813,0.0
20160814,0.0
20160815,0.2
20160816,0.0
20160817,0.0
20160818,0.0
20160819,0.0
20160820,0.0
20160821,0.0
20160822,0.0
20160823,0.0
20160824,0.0
20160825,0.0
20160826,0.0
20160827,0.0
20160828,0.0
20160829,0.0
20160830,0.0
20160831,0.0
20160901,0.0
20160902,0.0
20160903,0.0
20160904,0.0
20160905,0.0
20160906,0.0
20160907,0.0
20160908,0.0
20160909,0.0
20160910,0.0
20160911,0.0
20160912,0.0
20160913,0.8
20160914,0.4
20160915,0.0
20160916,1.6
20160917,0.0
20160918,0.0
20160919,0.0
20160920,0.0
20160921,0.0
20160922,0.0
20160923,0.0
20160924,0.0
20160925,0.0
20160926,0.0
20160927,0.0
20160928,0.0
20160929,0.0
20160930,0.0
20161001,0.0
20161002,0.0
20161003,0.0
20161004,0.0
20161005,0.0
20161006,3.0
20161007,0.0
20161008,0.0
20161009,0.0
20161010,0.0
20161011,0.0
20161012,4.2
20161013,2.6
20161014,14.4
20161015,0.0
20161016,0.0
20161017,0.0
20161018,0.0
20161019,0.0
20161020,0.0
20161021,0.0
20161022,10.0
20161023,2.8
20161024,3.8
20161025,8.6
20161026,0.0
20161027,0.0
20161028,0.0
20161029,0.0
20161030,0.0
20161031,0.2
20161101,0.0
20161102,0.0
20161103,0.2
20161104,3.6
20161105,8.4
20161106,0.0
20161107,0.0
20161108,0.0
20161109,1.0
20161110,0.0
20161111,0.0
20161112,0.0
20161113,0.0
20161114,0.0
20161115,0.0
20161116,0.0
20161117,0.0
20161118,0.0
20161119,0.0
20161120,2.6
20161121,4.0
20161122,0.0
20161123,35.0
20161124,0.0
20161125,0.0
20161126,4.8
20161127,4.0
20161128,0.0
20161129,0.0
20161130,0.0
20161201,0.0
20161202,0.0
20161203,0.2
20161204,0.2
20161205,0.0
20161206,0.0
20161207,0.0
20161208,0.0
20161209,0.0
20161210,0.0
20161211,0.0
20161212,0.0
20161213,0.2
20161214,0.0
20161215,0.0
20161216,2.4
20161217,0.2
20161218,0.0
20161219,0.0
20161220,0.0
20161221,0.0
20161222,0.0
20161223,0.0
20161224,0.0
20161225,0.0
20161226,0.0
20161227,0.0
20161228,0.0
20161229,0.0
20161230,0.0
20161231,0.0
20170101,0.0
20170102,0.0
20170103,0.0
20170104,0.0
20170105,0.0
20170106,0.0
20170107,0.0
20170108,0.0
20170109,0.0
20170110,0.0
20170111,0.0
20170112,0.0
20170113,0.0
20170114,0.0
20170115,0.0
20170116,0.0
20170117,0.0
20170118,0.0
20170119,0.0
20170120,1.2
20170121,0.0
20170122,0.0
20170123,0.0
20170124,0.0
20170125,0.0
20170126,0.0
20170127,5.8
20170128,0.0
20170129,0.0
20170130,0.0
20170131,0.0
20170201,0.0
20170202,8.2
20170203,0.6
20170204,3.6
20170205,1.0
20170206,0.0
20170207,0.0
20170208,0.0
20170209,0.0
20170210,0.0
20170211,2.4
20170212,0.0
20170213,7.6
20170214,0.0
20170216,0.0
20170217,0.0
20170218,0.0
20170219,0.0
20170220,0.0
20170221,0.0
20170222,0.0
20170223,0.0
20170224,0.2
20170225,0.0
20170226,0.0
20170227,0.0
20170228,0.0
20170301,1.4
20170302,0.0
20170303,16.8
20170304,5.4
20170305,0.2
20170306,0.0
20170307,0.0
20170308,0.0
20170309,0.0
20170310,0.0
20170311,0.0
20170312,0.0
20170313,0.2
20170314,0.0
20170315,0.0
20170316,0.0
20170317,0.0
20170318,0.0
20170319,0.0
20170320,0.0
20170321,0.0
20170322,0.0
20170323,0.0
20170324,0.0
20170325,6.6
20170326,2.0
20170327,3.4
20170328,0.0
20170329,0.0
20170330,0.0
20170331,3.6
20170401,0.0
20170402,0.0
20170403,0.0
20170404,0.0
20170405,0.0
20170406,0.0
20170407,0.0
20170408,0.0
20170409,0.0
20170410,0.0
20170411,0.0
20170412,0.0
20170413,0.0
20170414,0.0
20170415,0.0
20170416,0.0
20170417,0.0
20170418,0.0
20170419,0.0
20170420,0.0
20170421,0.0
20170422,0.0
20170423,0.0
20170424,0.0
20170425,4.8
20170426,0.2
20170427,0.0
20170428,0.0
20170429,0.0
20170430,0.6
20170501,0.0
20170502,0.0
20170503,0.2
20170504,0.0
20170505,0.4
20170506,0.4
20170507,0.0
20170508,0.0
20170509,0.0
20170510,0.0
20170511,0.0
20170512,0.0
20170513,0.0
20170514,0.0
20170515,0.0
20170516,0.0
20170517,0.0
20170518,15.0
20170519,0.0
20170520,0.0
20170521,0.0
20170522,0.0
20170523,0.0
20170524,0.0
20170525,0.0
20170526,0.0
20170527,0.8
20170528,0.0
20170529,0.0
20170530,4.6
20170531,0.0
20170601,0.0
20170602,8.6
20170603,8.4
20170604,19.6
20170605,0.2
20170606,0.0
20170607,0.0
20170608,0.4
20170609,1.0
20170610,0.0
20170611,0.0
20170612,0.0
20170613,0.0
20170614,0.0
20170615,0.0
20170616,0.0
20170617,0.0
20170618,0.0
20170619,0.0
20170620,0.0
20170621,0.0
20170622,0.0
20170623,0.0
20170624,0.0
20170625,27.4
20170626,3.0
20170627,0.0
20170628,0.6
20170629,0.0
20170630,0.0
20170701,0.0
20170702,0.0
20170703,0.0
20170704,0.0
20170705,0.0
20170706,1.0
20170707,0.0
20170708,8.4
20170709,0.0
20170710,0.0
20170711,0.0
20170712,0.0
20170713,0.0
20170714,0.0
20170715,0.0
20170716,0.0
20170717,0.0
20170718,0.2
20170719,0.4
20170720,0.0
20170721,0.0
20170722,0.0
20170723,0.0
20170724,0.0
20170725,0.0
20170726,0.0
20170727,0.0
20170728,0.0
20170729,0.0
20170730,0.0
20170731,0.0
